"version","version2","id","severity","msg","verbose","cwe","inconclusive","file","line","column","info","Hyperlink to Finding","Hyperlink to MITRE CWE"
"2","2.19.0","unusedAllocatedMemory","style","Variable &#039;ptr&#039; is allocated memory that is never used.","Variable &#039;ptr&#039; is allocated memory that is never used.","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","345","32","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L345"", ""\Objects\mimalloc\prim\unix\prim.c#L345"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/563.html"", ""CWE: 563"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","41","4","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L41"", ""\Objects\mimalloc\prim\unix\prim.c#L41"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;mach/vm_statistics.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;mach/vm_statistics.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","43","4","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L43"", ""\Objects\mimalloc\prim\unix\prim.c#L43"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","598","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L598"", ""\Objects\mimalloc\prim\unix\prim.c#L598"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","599","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L599"", ""\Objects\mimalloc\prim\unix\prim.c#L599"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;sys/resource.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;sys/resource.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","600","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L600"", ""\Objects\mimalloc\prim\unix\prim.c#L600"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;mach/mach.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;mach/mach.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","603","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L603"", ""\Objects\mimalloc\prim\unix\prim.c#L603"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;kernel/OS.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;kernel/OS.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","607","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L607"", ""\Objects\mimalloc\prim\unix\prim.c#L607"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;AvailabilityMacros.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;AvailabilityMacros.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","744","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L744"", ""\Objects\mimalloc\prim\unix\prim.c#L744"")",""
"2","2.19.0","uninitvar","error","Uninitialized variable: info","Uninitialized variable: info","457","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","645","66","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L645"", ""\Objects\mimalloc\prim\unix\prim.c#L645"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/457.html"", ""CWE: 457"")"
"2","2.19.0","syntaxError","error","syntax error","syntax error","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","171","51","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L171"", ""\Objects\mimalloc\prim\unix\prim.c#L171"")",""
"2","2.19.0","toomanyconfigs","information","Too many #ifdef configurations - cppcheck only checks 12 of 46 configurations. Use --force to check all configurations.","Too many #ifdef configurations - cppcheck only checks 12 of 46 configurations. Use --force to check all configurations.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\unix\prim.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\unix\prim.c#L0"", ""\Objects\mimalloc\prim\unix\prim.c#L0"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\prim.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\prim.c#L0"", ""\Objects\mimalloc\prim\prim.c#L0"")",""
"2","2.19.0","toomanyconfigs","information","Too many #ifdef configurations - cppcheck only checks 12 of 51 configurations. Use --force to check all configurations.","Too many #ifdef configurations - cppcheck only checks 12 of 51 configurations. Use --force to check all configurations.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\prim.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\prim.c#L0"", ""\Objects\mimalloc\prim\prim.c#L0"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc.h&quot; not found.","Include file: &quot;mimalloc.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","8","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L8"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L8"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc/internal.h&quot; not found.","Include file: &quot;mimalloc/internal.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","9","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L9"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L9"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;AvailabilityMacros.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;AvailabilityMacros.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","26","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L26"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L26"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;malloc/malloc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;malloc/malloc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","27","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L27"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L27"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","28","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L28"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L28"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","29","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L29"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L29"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","59","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L59"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L59"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","60","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L60"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L60"")",""
"2","2.19.0","constVariablePointer","style","Variable &#039;buff&#039; can be declared as pointer to const","Variable &#039;buff&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","75","11","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L75"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L75"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","unreadVariable","style","Variable &#039;buff&#039; is assigned a value that is never used.","Variable &#039;buff&#039; is assigned a value that is never used.","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\alloc-override-zone.c","76","9","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\alloc-override-zone.c#L76"", ""\Objects\mimalloc\prim\osx\alloc-override-zone.c#L76"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/563.html"", ""CWE: 563"")"
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\prim.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\prim.c#L0"", ""\Objects\mimalloc\prim\osx\prim.c#L0"")",""
"2","2.19.0","toomanyconfigs","information","Too many #ifdef configurations - cppcheck only checks 12 of 46 configurations. Use --force to check all configurations.","Too many #ifdef configurations - cppcheck only checks 12 of 46 configurations. Use --force to check all configurations.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\osx\prim.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\osx\prim.c#L0"", ""\Objects\mimalloc\prim\osx\prim.c#L0"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc.h&quot; not found.","Include file: &quot;mimalloc.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","10","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L10"", ""\Objects\mimalloc\prim\wasi\prim.c#L10"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc/internal.h&quot; not found.","Include file: &quot;mimalloc/internal.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","11","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L11"", ""\Objects\mimalloc\prim\wasi\prim.c#L11"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc/atomic.h&quot; not found.","Include file: &quot;mimalloc/atomic.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","12","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L12"", ""\Objects\mimalloc\prim\wasi\prim.c#L12"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc/prim.h&quot; not found.","Include file: &quot;mimalloc/prim.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","13","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L13"", ""\Objects\mimalloc\prim\wasi\prim.c#L13"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","14","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L14"", ""\Objects\mimalloc\prim\wasi\prim.c#L14"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","117","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L117"", ""\Objects\mimalloc\prim\wasi\prim.c#L117"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","118","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L118"", ""\Objects\mimalloc\prim\wasi\prim.c#L118"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","119","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L119"", ""\Objects\mimalloc\prim\wasi\prim.c#L119"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","167","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L167"", ""\Objects\mimalloc\prim\wasi\prim.c#L167"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;limits.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;limits.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","168","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L168"", ""\Objects\mimalloc\prim\wasi\prim.c#L168"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;time.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;time.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","203","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L203"", ""\Objects\mimalloc\prim\wasi\prim.c#L203"")",""
"2","2.19.0","invalidPrintfArgType_sint","portability","%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;size_t {aka unsigned long long}&#039;.","%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;size_t {aka unsigned long long}&#039;.","686","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","127","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L127"", ""\Objects\mimalloc\prim\wasi\prim.c#L127"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/686.html"", ""CWE: 686"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;buf&#039; can be declared as pointer to const","Parameter &#039;buf&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","281","32","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L281"", ""\Objects\mimalloc\prim\wasi\prim.c#L281"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","intToPointerCast","portability","Casting non-zero decimal integer literal to pointer.","Casting non-zero decimal integer literal to pointer.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\wasi\prim.c","46","14","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\wasi\prim.c#L46"", ""\Objects\mimalloc\prim\wasi\prim.c#L46"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc.h&quot; not found.","Include file: &quot;mimalloc.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\windows\prim.c","10","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\windows\prim.c#L10"", ""\Objects\mimalloc\prim\windows\prim.c#L10"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;mimalloc/internal.h&quot; not found.","Include file: &quot;mimalloc/internal.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Objects\mimalloc\prim\windows\prim.c","11","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Objects\mimalloc\prim\windows\prim.c#L11"", ""\Objects\mimalloc\prim\windows\prim.c#L11"")",""
