version,version2,id,severity,msg,verbose,cwe,inconclusive,file,line,column,info
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_CHECK_EXC_MATCH&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_CHECK_EXC_MATCH&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,4658,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_CLEANUP_THROW&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_CLEANUP_THROW&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,4695,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_COMPARE_OP&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_COMPARE_OP&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,4754,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_COMPARE_OP_FLOAT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_COMPARE_OP_FLOAT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,4827,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_COMPARE_OP_INT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_COMPARE_OP_INT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,4896,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_COMPARE_OP_STR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_COMPARE_OP_STR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,4969,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_CONTAINS_OP&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_CONTAINS_OP&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5042,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_CONTAINS_OP_DICT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_CONTAINS_OP_DICT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5112,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_CONTAINS_OP_SET&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_CONTAINS_OP_SET&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5180,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_CONVERT_VALUE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_CONVERT_VALUE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5248,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_COPY&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_COPY&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5280,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_COPY_FREE_VARS&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_COPY_FREE_VARS&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5298,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DELETE_ATTR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DELETE_ATTR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5319,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DELETE_DEREF&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DELETE_DEREF&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5344,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DELETE_FAST&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DELETE_FAST&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5366,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DELETE_GLOBAL&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DELETE_GLOBAL&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5392,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DELETE_NAME&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DELETE_NAME&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5417,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DELETE_SUBSCR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DELETE_SUBSCR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5449,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DICT_MERGE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DICT_MERGE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5481,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_DICT_UPDATE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_DICT_UPDATE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5520,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_END_ASYNC_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_END_ASYNC_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5563,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_END_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_END_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5608,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_END_SEND&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_END_SEND&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5625,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_ENTER_EXECUTOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_ENTER_EXECUTOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5648,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_EXIT_INIT_CHECK&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_EXIT_INIT_CHECK&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5687,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_EXTENDED_ARG&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_EXTENDED_ARG&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5710,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FORMAT_SIMPLE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FORMAT_SIMPLE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5726,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FORMAT_WITH_SPEC&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FORMAT_WITH_SPEC&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5762,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FOR_ITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FOR_ITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5798,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FOR_ITER_GEN&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FOR_ITER_GEN&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5852,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FOR_ITER_LIST&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FOR_ITER_LIST&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5915,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FOR_ITER_RANGE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FOR_ITER_RANGE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,5999,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_FOR_ITER_TUPLE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_FOR_ITER_TUPLE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6066,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_GET_AITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_GET_AITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6122,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_GET_ANEXT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_GET_ANEXT&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6183,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_GET_AWAITABLE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_GET_AWAITABLE&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6207,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_GET_ITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_GET_ITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6236,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_GET_LEN&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_GET_LEN&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6281,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_GET_YIELD_FROM_ITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_GET_YIELD_FROM_ITER&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6309,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_IMPORT_FROM&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_IMPORT_FROM&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6354,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_IMPORT_NAME&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_IMPORT_NAME&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6379,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_INSTRUMENTED_CALL&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_INSTRUMENTED_CALL&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6418,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_INSTRUMENTED_CALL_FUNCTION_EX&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_INSTRUMENTED_CALL_FUNCTION_EX&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6548,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_INSTRUMENTED_CALL_KW&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_INSTRUMENTED_CALL_KW&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6716,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_INSTRUMENTED_END_ASYNC_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_INSTRUMENTED_END_ASYNC_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6839,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_INSTRUMENTED_END_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_INSTRUMENTED_END_FOR&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6892,9,
2,2.19.0,unusedLabelSwitchConfiguration,warning,Label &#039;TARGET_INSTRUMENTED_END_SEND&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,Label &#039;TARGET_INSTRUMENTED_END_SEND&#039; is not used. There is #if in function body so the label might be used in code that is removed by the preprocessor. Should this be a &#039;case&#039; of the enclosing switch()?,398,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Python\generated_cases.c.h,6921,9,
